,mpID,Chemical Formula,no. of elements,Total no. of atoms,Space Group,Space Group Number,Shear_Modulus,Bulk_Modulus,density,band-gap,stability,icsd_ID,v_L,v_T,v
2468,7170,U2Te2P2,3,6,I4/mmm,139,45.0,64.0,9.375765079551565,0.0,0.03524041087500063,,3636.480094414981,2190.800837875211,2422.5895483761046
2469,7173,Sc1Sb1Pt1,3,3,F-43m,216,53.0,110.0,9.198599556435536,0.6470000000000002,0,,4431.56296603156,2400.36385378181,2678.5867918902463
2470,7186,Nd1Al3Ni2,3,6,P6/mmm,191,63.0,121.0,5.719691775737301,0.0,0,,5986.436387603493,3318.8220106803615,3696.9622380513083
2471,7187,Ti1Al1Ni2,3,4,Fm-3m,225,59.0,162.0,6.253223227274053,0.0,0,,6203.521043723282,3071.6663469402606,3447.7871823223086
2472,7188,Al2Os1,2,3,I4/mmm,139,142.0,191.0,9.597862732641898,0.3106000000000009,0,,6294.5965806999675,3846.4217785567976,4247.312577221204
2473,7189,Al4Pd4,2,8,P2_13,198,65.0,148.0,7.491359315388781,0.0,0,,5596.613788898253,2945.617587948576,3293.7232167090374
2474,7191,Sr6Ga2N6,3,14,P6_3/m,176,38.0,61.0,4.533980424832329,0.5667000000000004,0,,4962.463469190156,2895.022730206673,3211.050165639158
2475,7192,Sc4Sb2,2,6,P4/nmm,129,40.0,73.0,4.999792890658968,0.0,0,,5026.434772821329,2828.4857059338997,3146.9933580844045
2476,7204,Ca2Zn2S2O2,4,8,P6_3mc,186,32.0,69.0,3.5809587158331824,2.6849,0.010076783928571587,,5583.948133274288,2989.3401285684295,3338.661035318495
2477,7219,Na4Zr2Se6,3,12,C2/m,12,22.0,35.0,4.201333806543354,1.3302,0,,3912.9083777578094,2288.3252147923945,2537.5610709268126
2478,7223,Ca3As1N1,3,5,Pm-3m,221,49.0,52.0,3.200201778100265,0.7166999999999999,0.0065647630000000845,,6054.688342670672,3912.9955943166237,4294.166288400993
2479,7225,Ce1Al2Pt3,3,6,P6/mmm,191,76.0,143.0,11.902165034118235,0.0,0.03978996222221998,,4530.601456657349,2526.933495623739,2813.5022398892847
2480,7226,V6Ni2,2,8,Pm-3n,223,93.0,201.0,6.898754805558572,0.0,0,,6863.34155583975,3671.6064107520538,4100.864552912302
2481,7228,Re4O8,2,12,Pbcn,60,151.0,277.0,11.239794833577172,0.0,0.0017118530555499945,,6523.238846697604,3665.2979309415196,4078.533322602795
2482,7232,Cs2Hg1O2,3,5,I4/mmm,139,9.0,20.0,5.48173486832615,2.0705999999999998,0,,2415.9926983637124,1281.3336791566164,1432.007457417865
2483,7237,Cu1Ag1O2,3,4,C2/m,12,37.0,43.0,6.55552058859314,0.0,0.019193227499994414,,3752.7242803571726,2375.7310247393393,2613.3913015224293
2484,7239,Pr3Mg3Ga3,3,9,P-62m,189,38.0,50.0,5.2228821082561865,0.0,0,,4389.958429650815,2697.346173891412,2976.786742019323
2485,7240,Na1Ru1O2,3,4,R-3m,166,24.0,118.0,5.775957346699901,0.010000000000000675,0.07895833987179834,,5095.913638340215,2038.4198139225816,2309.034525080265
2486,7243,Li1Sn1Pd2,3,4,Fm-3m,225,29.0,109.0,8.748705929053962,0.0,0,,4108.233416490804,1820.65261628111,2054.7418097814952
2487,7247,Ce1Zn3Cu2,3,6,P6/mmm,191,45.0,92.0,7.6992474772098864,0.0,0.10528124149410667,,4442.999089201432,2417.5870306339134,2696.892672010324
2488,7250,Nb6Co7,2,13,R-3m,166,95.0,213.0,8.885808434756795,0.0,0,,6182.4091937793755,3269.740822872903,3654.938693320988
2489,7251,Ba2Y1Nb1O6,4,10,Fm-3m,225,77.0,134.0,5.84060963534009,2.8564999999999996,0,,6365.256450246405,3630.916589597622,4035.2065742407635
2490,7262,Zn8As16,2,24,P2_1/c,14,29.0,51.0,4.90016196638901,0.22489999999999988,0,,4277.469129237546,2432.7292750180422,2704.2863833925344
2491,7263,Ca2Ga2N2,3,6,P4/nmm,129,56.0,58.0,4.214223273958555,0.0,0,,5610.371019234038,3645.3165127036,3997.846974810355
2492,7275,Ba4Si8,2,12,P4_332,212,34.0,51.0,4.13945009194086,0.03420000000000023,0.013438516666666622,,4823.823627252506,2865.946857434077,3173.4359799374847
2493,7276,Sc2U2S6,3,10,Cmcm,63,35.0,79.0,6.07241773833888,0.0,0,,4548.9280442246645,2400.7846301130053,2684.00030341558
2494,7283,La4B16,2,20,P4/mbm,127,152.0,173.0,5.412128492476108,0.0,0,,8330.824629217917,5299.534753457422,5826.490875558758
2495,7285,Hf3Ni9,2,12,R-3m,166,83.0,181.0,11.439633020814963,0.0,0.0018504321666670265,,5049.132339702133,2693.5993578863895,3009.106823872518
2496,7288,Sc4S2O4,3,10,P6_3/mmc,194,67.0,140.0,3.7156275598447204,2.0315000000000003,0,,7855.907413109845,4246.404032472835,4739.3159379504405
2497,7298,Li1Cu2P2,3,5,I4/mmm,139,36.0,91.0,4.5257488507003965,0.0,0,,5541.705312705578,2820.369603871812,3160.550720576692
2498,7302,Cr2P8,2,10,C2/c,15,100.0,124.0,3.8964816589730242,0.0,0,,8126.126429021087,5065.982460500924,5582.215889191662
2499,7303,Er2Cd6,2,8,Cmcm,63,27.0,55.0,8.842371396867772,0.0,0,,3207.855839375107,1747.4208203963146,1949.1418958788477
2500,7339,Ba4Si4O12,3,20,P2_12_12_1,19,30.0,56.0,4.225502416364791,4.5318,0.02202889433333244,,4766.217079960842,2664.5351280636964,2966.156377233927
2501,7343,Y12Pt4,2,16,Pnma,62,19.0,56.0,6.867785879284779,0.0,0,,3441.192779055578,1663.29172640314,1869.4520467165069
2502,7349,Ba1B2Rh2,3,5,I4/mmm,139,50.0,87.0,6.763416162186028,0.0,0,,4766.320332144132,2718.954541803509,3021.68987515192
2503,7350,Li2Y4Si4,3,10,P4/mbm,127,46.0,68.0,3.726418065153281,0.0,0.047466632333335035,,5890.927818392965,3513.444742160385,3888.9750027744476
2504,7352,Mg4Cu4P4,3,12,Pnma,62,48.0,94.0,4.410198120606167,0.015499999999999403,0,,5985.183952697892,3299.0702903279157,3676.6090591961765
2505,7359,Ba2Ag2As2,3,6,P6_3/mmc,194,28.0,43.0,6.164474541725184,0.0,0,,3609.729278765715,2131.233254384618,2361.285975751041
2506,7361,Sr1Co2Ge2,3,5,I4/mmm,139,50.0,74.0,6.519288602759148,0.0,0,,4644.829370045867,2769.394966581063,3065.489248789816
2507,7363,Sr1Zn2Ge2,3,5,I4/mmm,139,24.0,55.0,5.731250976088809,0.0,0,,3895.9640819878864,2046.35467205699,2288.503659340637
2508,7364,Ca1Si2Au2,3,5,I4/mmm,139,35.0,93.0,8.38646216649283,0.0,0,,4080.7392809817343,2042.8883233921792,2291.5735188031167
2509,7365,Sr1Si2Au2,3,5,I4/mmm,139,39.0,94.0,8.775876336773017,0.0,0,,4078.606852648832,2108.0798451397413,2360.0411075503566
2510,7366,Sr1Ag2Sn2,3,5,I4/mmm,139,24.0,40.0,6.779264744587005,0.0,0,,3258.7483345835376,1881.5437613057898,2088.8600887279727
2511,7374,Ba2Cu4O4,3,10,I4_1/amd,141,22.0,58.0,5.7716517998288746,1.3793000000000002,0,,3889.750296250868,1952.3661944326154,2189.6932289573656
2512,7375,K1Nb1O3,3,5,R3m,160,41.0,103.0,4.368736533866952,2.3048,0,,6007.215231515456,3063.4726058744377,3432.545322679086
2513,7376,Sr3Al2Sn2,3,7,Immm,71,25.0,36.0,4.086253716952688,0.0,0.003833615892856468,,4118.909737045259,2473.473945298257,2736.0329664400183
2514,7377,Ba3Al2Sn2,3,7,Immm,71,20.0,31.0,4.584362993924105,0.0,0.006499762499999395,,3546.482490009368,2088.6972683604527,2314.693051475733
2515,7381,Tb1Mg3,2,4,Fm-3m,225,26.0,31.0,3.9129668176901586,0.0,0.05202505249999989,,4096.290443352736,2577.7072406572106,2837.4747357316833
2516,7384,Sm4F12,2,16,Pnma,62,48.0,112.0,6.510593765965308,7.7298,0,,5199.077524584607,2715.2531092359363,3037.7173938003966
2517,7387,K2Ag2F8,3,12,I4/mcm,140,11.0,27.0,3.437893781850734,1.7209,0,,3481.200539139593,1788.7519299454061,2003.3010616189956
2518,7390,Sr1Ge2,2,3,P-3m1,164,20.0,27.0,4.939819940807672,0.0,0.05628954666666619,,3295.867733509323,2012.1457623790486,2222.0693212256556
2519,7400,Na2Al2Ge2,3,6,P4/nmm,129,20.0,36.0,3.137343362499759,0.0,0,,4469.039252991779,2524.8406386322226,2808.2375906879256
2520,7405,Sm4Al4O12,3,20,Pnma,62,110.0,181.0,6.961197080804723,4.771299999999999,0,,6860.406760243829,3975.1578417467535,4411.776022315644
2521,7420,K2Hg2As2,3,6,P6_3/mmc,194,18.0,26.0,5.507569188780717,0.0046999999999999265,0,,3012.8600730036665,1807.824516527471,1999.8812008106752
2522,7421,K2Zn2As2,3,6,P6_3/mmc,194,22.0,31.0,3.621855611959346,0.2762,0,,4081.1889157186406,2464.596196906512,2724.7091130587073
2523,7422,Ca1Cu2P2,3,5,I4/mmm,139,36.0,86.0,4.821489819081913,0.0,0.00880272800000359,,5271.598494239739,2732.5028485227067,3058.5284971670517
2524,7424,B2Pd4,2,6,Pnnm,58,48.0,179.0,9.523489986876612,0.0,0,,5051.155910854802,2245.032094340433,2533.3778096722117
2525,7426,Ba1Zn2P2,3,5,I4/mmm,139,29.0,55.0,5.0371172173403735,0.0,0,,4312.003379587383,2399.4293688784537,2672.032386255035
2526,7427,Ba4Zn8As8,3,20,Pnma,62,28.0,51.0,5.7823644488202355,0.29879999999999995,0,,3908.288674633134,2200.5248904480136,2448.206280807655
2527,7429,Ca1Zn2Sb2,3,5,P-3m1,164,19.0,44.0,5.250385892517887,0.0,0,,3633.754574323841,1902.309550657604,2127.8879407379604
2528,7430,Ca1Cd2Sb2,3,5,P-3m1,164,20.0,39.0,5.698261569161072,0.1072999999999995,0,,3394.526854162985,1873.4573358276696,2087.64709228791
2529,7431,Sr1Zn2Sb2,3,5,P-3m1,164,18.0,42.0,5.474347019764315,0.0,0,,3472.0507478406453,1813.3017913120086,2028.650071398646
2530,7432,Sr1Cd2Sb2,3,5,P-3m1,164,19.0,37.0,5.859375557412692,0.0,0,,3261.4629112414245,1800.7405027338307,2006.554229511416
2531,7433,Na2Cu2Se2,3,6,P4/nmm,129,20.0,41.0,4.7846886071051,0.051200000000000134,0,,3760.4442752210707,2044.504912946132,2280.8476679856253
2532,7434,Na2Cu2Te2,3,6,P4/nmm,129,14.0,36.0,5.1731443051761605,0.6331999999999995,0.012460844166667151,,3250.6144551467164,1645.0788588383582,1844.137227712747
2533,7435,K2Cu2Se2,3,6,P6_3/mmc,194,22.0,34.0,4.037554655157304,0.17819999999999991,0,,3960.334062748137,2334.275615332057,2586.6534892016693
2534,7436,K2Cu2Te2,3,6,P6_3/mmc,194,18.0,29.0,4.3453572203753765,0.6038000000000001,0,,3492.2120654343134,2035.2769321212195,2257.654926780745
2535,7437,K2Zn2P2,3,6,P6_3/mmc,194,26.0,36.0,2.9938575239915934,0.8395999999999999,0,,4858.084962609669,2946.93875140028,3256.500763329505
2536,7438,K2Zn2Sb2,3,6,P6_3/mmc,194,17.0,24.0,3.8554362916407814,0.4468000000000001,0,,3478.886463857531,2099.8472079449925,2321.5767459730737
2537,7439,K3Cu3P2,3,8,R-3m,166,12.0,28.0,3.251785441069505,1.3093000000000004,0,,3678.2873666579335,1921.010248790086,2149.150017271621
2538,7440,Na8P8,2,16,P2_12_12_1,19,13.0,28.0,2.0524998690733867,0.8676000000000004,0,,4699.444230311185,2516.6922231944654,2810.7125769221616
2539,7443,Nb2Cr1Se4,3,7,C2/m,12,47.0,76.0,6.587088421177912,0.0,0.1487614680952385,,4587.908591318724,2671.1740217158604,2963.298494317213
2540,7457,Sn4F8,2,12,P4_12_12,92,8.0,14.0,4.480943192163993,3.2521999999999993,0,,2346.102794457067,1336.1655628474202,1485.1420878506358
2541,7459,Te8Mo4,2,12,P2_1/m,11,12.0,20.0,6.763599118106386,0.0,0.014778208333344978,,2306.9500545611045,1331.9922366322353,1478.7566935335728
2542,7463,Cu18P6,2,24,P6_3cm,185,40.0,123.0,7.336043474222657,0.0,0.022042939583331034,,4902.525264371048,2335.065393510069,2626.5090978766184
2543,7466,Ca2Cu4O6,3,12,Pmmn,59,30.0,74.0,4.689780207669156,0.0,0.03128436638888754,,4930.1159347893,2529.2070437482253,2832.855757639518
2544,7467,Rb2Cu2O4,3,8,Cmcm,63,14.0,32.0,3.7085703737152262,0.9172,0,,3696.050555658549,1942.9461121100253,2172.7378022151624
2545,7469,Na4Cu4O4,3,12,I4/mmm,139,22.0,46.0,3.6640450654326404,1.2742000000000002,0,,4534.109974203143,2450.365883356985,2734.8378666774715
2546,7470,Rb4Cu4O4,3,12,I4/mmm,139,11.0,26.0,4.043743477524364,1.1422,0,,3171.0851911128852,1649.3185510725275,1845.6942175864788
2547,7472,Rb2Au2O4,3,8,Cmcm,63,12.0,28.0,5.6473501594684405,1.4666000000000001,0,,2791.156823392264,1457.7003722764193,1630.8173217056806
2548,7473,Li1Cu2Si1,3,4,Fm-3m,225,46.0,104.0,5.716669781707464,0.0,0,,5377.6002849975885,2836.660509413139,3171.4081280264536
2549,7474,Cu4As2,2,6,P4/nmm,129,25.0,108.0,7.8160446614676005,0.0,0.022439216666666262,,4252.222497609925,1788.448703517193,2022.4879190845631
2550,7475,La8S12,2,20,Pnma,62,32.0,69.0,4.935180652027613,1.0341999999999993,0,,4756.521952189729,2546.3814499580276,2843.9401928273173
2551,7476,Rb1Dy1O2,3,4,R-3m,166,48.0,80.0,6.628256532939594,3.6236000000000006,0,,4660.767758103734,2691.0450264260658,2987.555563765048
2552,7477,Rb1Er1O2,3,4,R-3m,166,50.0,82.0,6.907276477597053,3.6678999999999995,0,,4639.049823106557,2690.491239234433,2985.763006635337
2553,7478,Rb1Tm1O2,3,4,R-3m,166,51.0,84.0,7.051533111334143,3.6842000000000006,0,,4642.540826820266,2689.325149830061,2984.7829479329457
2554,7480,Rb1Lu1O2,3,4,R-3m,166,53.0,93.0,7.349330232070746,3.6931000000000003,0,,4718.813321595223,2685.4313442454313,2985.0377200399676
2555,7482,Rb1Hg1F3,3,5,Pm-3m,221,15.0,51.0,5.756701401939637,0.6523999999999999,0,,3511.7778082099217,1614.2053332388302,1818.8279111521565
2556,7483,K1Hg1F3,3,5,Pm-3m,221,13.0,51.0,5.057586545274734,0.6433,0,,3675.622241782502,1603.24544452439,1810.5544161412647
2557,7486,Ba2Ni2S4,3,8,P4/nmm,129,29.0,60.0,4.926775166860901,0.0,0.03955880791666644,,4474.892231610651,2426.149882048346,2707.1710167724664
2558,7493,Ca2Sb4,2,6,P2_1/m,11,17.0,35.0,5.407818806772085,0.0,0,,3265.3521102739787,1773.0190211630704,1978.1695495508047
2559,7497,Th1Si2,2,3,P6/mmm,191,47.0,106.0,7.792527531524534,0.0,0,,4652.166907180248,2455.894781574114,2745.563910251801
2560,7498,Ti5Te4,2,9,I4/m,87,36.0,66.0,6.385807170916716,0.0,0,,4224.950905443458,2374.342412279401,2641.9945538915904
2561,7502,K2Sn2O3,3,7,R-3m,166,38.0,75.0,3.8411575594879306,1.2308999999999997,0.00818901428571106,,5719.487277043083,3145.2903133545406,3505.8589767835956
2562,7506,Cr10Si6,2,16,I4/mcm,140,133.0,224.0,6.048001875758189,0.0,0.0430619213749992,,8145.592296825395,4689.427888391088,5207.456075907238
2563,7523,Th2Te1N2,3,5,I4/mmm,139,38.0,85.0,9.257702022118695,1.6182999999999996,0,,3827.9363084249726,2026.0035373694873,2264.565635236876
2564,7524,Nb2P2Se2,3,6,Immm,71,76.0,129.0,6.322763554052744,0.0,0.060815702083333534,,6035.330276310316,3466.995879622221,3850.712824887616
2565,7540,Cu6P2,2,8,P-3m1,164,3.0,125.0,7.228113501287152,0.0,0.0599732062499978,,4224.552290265766,644.2406816226048,737.0360403184505
2566,7541,Sn2P6,2,8,R-3m,166,25.0,43.0,4.052568065651176,0.0,0.013231849553570818,,4339.785331427552,2483.7326444204155,2759.509046145381
2567,7542,Ge2P6,2,8,R-3m,166,33.0,47.0,3.736778264050911,0.0,0.0278474760714289,,4934.529867061512,2971.7228654437463,3286.252454816554
2568,7543,Li1V1S2,3,4,P-3m1,164,3.0,66.0,3.19161651406663,0.0,0.022184531785714334,,4683.176934489627,969.51665838306,1108.1831479924863
2569,7544,Zr3Si3Ru3,3,9,P-62m,189,100.0,191.0,7.550997004194209,0.0,0,,6553.470145861074,3639.1323540190965,4053.246006891267
2570,7547,Ba2Se4,2,6,C2/c,15,12.0,30.0,4.755527822495514,0.7356999999999998,0,,3110.0020063982365,1588.5147785330191,1779.715362584532
2571,7555,Li1Mg1Sn1Pd1,4,4,F-43m,216,12.0,39.0,6.1378419216200015,0.0,0,,2993.3513924828944,1398.2433852699169,1574.2879702554262
2572,7557,Nb10Si2Sn4,3,16,I4/mcm,140,83.0,162.0,8.235170019048995,0.0,0.0009685127083329803,,5753.838994431872,3174.7005065071585,3537.735005936866
2573,7558,Ta3Ge6,2,9,P6_222,180,102.0,144.0,10.985472704348805,0.0,0,,5048.278102065741,3047.128093337717,3368.8840170793633
2574,7559,Y2Ni8B2,3,12,P6/mmm,191,75.0,156.0,7.449817761107802,0.0,0,,5861.731902834537,3172.910392315592,3540.851002130507
2575,7565,Sb4Ru4,2,8,Pnma,62,51.0,147.0,9.815874351123819,0.0,0.04902417124998948,,4679.910679456982,2279.4002563571858,2560.866420235016
2576,7568,Th2Sb4,2,6,P4/nmm,129,30.0,73.0,8.823106856328165,0.0,0,,3578.5676764285126,1843.953045088965,2064.7533902366845
2577,7569,K1As1F6,3,8,R-3m,166,13.0,40.0,3.0632531895777144,4.9041,0,,4326.091850055937,2060.061704899202,2317.207602919796
2578,7572,Mg2S2O8,3,12,Cmcm,63,48.0,70.0,2.8919035857202307,5.4889,0,,6806.667947103365,4074.072130459979,4507.9789216489635
2579,7573,Co1B2W2,3,5,Immm,71,208.0,335.0,14.323754745444651,0.0,0,,6537.9399009711315,3810.6865693064774,4227.014421833466
2580,7574,Al2B2Mo2,3,6,Cmcm,63,138.0,211.0,6.301295829336069,0.0,0,,7916.95768613053,4679.771073700221,5184.352872808286
2581,7575,Li1Zn1N1,3,3,F-43m,216,85.0,116.0,4.770473585896597,0.5083000000000002,0,,6933.076856105473,4221.129879345656,4662.809589328279
2582,7576,Cr4Si4,2,8,P2_13,198,116.0,187.0,5.466414868023763,0.0,0.07202920774999999,,7905.4288581659775,4606.570267162879,5109.967161191399
2583,7577,Co4Si4,2,8,P2_13,198,116.0,210.0,6.633920488257752,0.0,0,,7413.783111663609,4181.613254251231,4651.604761722448
2584,7581,Mo1Se2,2,3,R3m,160,15.0,22.0,5.9698942056698465,1.3976000000000002,0.00011984500000039588,,2652.2562123843013,1585.1206073886785,1754.195665118998
2585,7582,Ge2S4,2,6,I-42d,122,14.0,21.0,2.9822336411186527,2.5767999999999995,0.014150060555548016,,3646.8380094403665,2166.6720718559277,2399.1355983974286
2586,7583,Si2S4,2,6,I-42d,122,19.0,24.0,2.2041845136925744,3.2535,0.051746478333334345,,4730.623426785806,2935.9782035530825,3236.717232649985
2587,7586,Ni6C2,2,8,R-3c,167,66.0,195.0,7.986648219175928,0.0,0.05820347749999932,,5952.426732787061,2874.6812071107856,3231.1342960306124
2588,7589,Mg4N2F2,3,8,I4_1/amd,141,72.0,104.0,2.98988671700256,2.1244999999999994,0.0010824204687507333,,8178.272397637805,4907.25788288925,5428.587011514851
2589,7591,Ge1As1,2,2,I4mm,107,38.0,62.0,5.804404633829305,0.0,0.09295011843750078,,4405.492521328432,2558.6622296952937,2839.107673709433
2590,7595,Ge4F8,2,12,P2_12_12_1,19,7.0,10.0,3.42130191786417,4.0002,0,,2377.0124695491922,1430.3862266073224,1581.9015276745229
2591,7596,Nb4N4O4,3,12,P2_1/c,14,109.0,237.0,6.119908708768535,1.5541999999999998,0,,7903.654970247039,4220.275251277428,4714.301620128995
2592,7597,Nb1Se2,2,3,R3m,160,13.0,22.0,5.662443325300304,0.0,0.0009910275000004631,,2635.4484021966855,1515.199233748483,1682.7751633481637
2593,7598,Nb2As4,2,6,C2/m,12,90.0,124.0,7.264790629059273,0.0,0,,5795.042987031134,3519.7328661221522,3888.9715038620775
2594,7599,Be4O4,2,8,P4_2/mnm,136,139.0,171.0,2.85458468464519,7.0841,0.011754023749998233,,11171.938144287931,6978.079844657175,7687.5730657386175
2595,7600,Th1Fe2Si2,3,5,I4/mmm,139,88.0,154.0,8.501325575542893,0.0,0,,5649.1716906741485,3217.347803141824,3576.0677602919054
2596,7601,Nb2Ga2O8,3,12,C2/m,12,59.0,163.0,4.819142821650019,3.4413,0,,7081.182790620318,3498.9771563615946,3927.8861992760103
2597,7603,Li4Ti2F12,3,18,P4_2/mnm,136,30.0,49.0,2.886520546058677,4.3715,0,,5552.432362131003,3223.8386732978147,3577.2859896769774
2598,7604,Mg3N1F3,3,7,Pm-3m,221,81.0,109.0,3.0884052296386098,3.5817,0.03165525383928536,,8381.769381087392,5121.242840873873,5655.066798715608
2599,7608,Li2Pd1O2,3,5,Immm,71,44.0,91.0,4.675217348517612,1.1839000000000002,0,,5657.705790649177,3067.7886429227283,3423.1017308031232
2600,7615,Rb3Tl1F6,3,10,I4/mmm,139,9.0,0.0,3.9723134921177996,3.1614000000000004,0.036791603000004613,,1737.8591375672124,1505.2183253837827,1568.8119517220246
2601,7618,Cs3Y1F6,3,10,I4/mmm,139,14.0,29.0,3.69879060976828,5.3439,0.033872406999999605,,3589.6843195234055,1945.513033664129,2170.9199187972245
2602,7621,K2Tc2O8,3,12,I4_1/a,88,10.0,4.0,3.043264233706316,3.1907,0,,2386.324226862887,1812.7176735340593,1942.4044729614761
2603,7622,K2S2O8,3,12,P-1,2,10.0,20.0,2.2676314042313135,3.5195999999999996,0.15561808697917368,,3833.817411239034,2099.9732787807156,2341.4176958287185
2604,7623,Mg4As16,2,20,P4_12_12,92,25.0,43.0,4.460842690595602,0.8219000000000003,0,,4136.423076418592,2367.3449817056435,2630.1985079490273
2605,7631,Si6C6,2,12,P6_3mc,186,187.0,213.0,3.171632193900546,2.0389999999999997,0.00021183216666731397,,12072.769694335622,7678.553145545528,8442.23678248375
2606,7632,Ni3Mo3P3,3,9,P-62m,189,95.0,241.0,8.299220612816393,0.0,0,,6655.639197255667,3383.3205606617344,3791.676892974617
2607,7639,Na4Cu2P2,3,8,Cmcm,63,20.0,34.0,2.947476415616337,0.6766000000000001,0,,4536.553465451776,2604.8926387436745,2893.303181493172
2608,7643,K4Ag2Sb2,3,8,Cmcm,63,9.0,14.0,3.617116090704068,1.1994000000000002,0,,2680.8986332154595,1577.3934420234286,1748.2222078856284
2609,7644,Lu2As2O8,3,12,I4_1/amd,141,63.0,136.0,6.750462979224868,3.5603999999999996,0,,5708.524006962451,3054.945696478815,3412.019298359678
2610,7650,Rb2Sc2O4,3,8,P6_3/mmc,194,55.0,95.0,4.4810464329249315,3.4540999999999995,0,,6128.74692915633,3503.415303291274,3892.806373611047
2611,7655,Ba1Si2,2,3,P-3m1,164,36.0,49.0,4.130025986474637,0.0,0.01394827500000062,,4845.991072813329,2952.3976994182376,3261.102419743312
2612,7667,K4S6,2,10,Cmc2_1,36,9.0,12.0,2.0322536081833404,1.2894,0,,3436.2877515969985,2104.419430521938,2323.2270970634554
2613,7692,Al1Cr2B2,3,5,Cmmm,65,175.0,227.0,5.327369116401093,0.0,0,,9295.062171921465,5731.425214828071,6322.858599353178
2614,7700,Si1B6,2,7,Pm-3m,221,31.0,151.0,2.185428174152268,0.0671999999999997,0.47892345196428554,,9380.9612841255,3766.279775149043,4265.792101218129
2615,7704,Ca1Al2Si2,3,5,P-3m1,164,41.0,62.0,2.347097163480992,0.0,0,,7049.891316008038,4179.5198680658705,4628.88366157015
2616,7707,Zr1Si2Ni2,3,5,I4/mmm,139,82.0,171.0,6.370888989891007,0.0,0,,6633.094400839219,3587.623889982561,4003.886776589187
2617,7709,Zn4F8,2,12,Pbcn,60,31.0,96.0,4.752236523069724,3.5618,0.005725209999997816,,5375.5464312184595,2554.0642786926187,2873.2031784824608
2618,7711,Ag2O1,2,3,P-3m1,164,23.0,84.0,8.614878049274914,0.0,0.11954835833333322,,3648.2072986157027,1633.9522133889086,1843.2118360392508
2619,7714,Li4U1O5,3,10,I4/m,87,53.0,75.0,5.588630238882064,2.0801999999999996,0,,5105.062523873504,3079.5357253156935,3404.917961525439
2620,7723,Na1Al1F4,3,6,P4/mmm,123,569.0,68.0,2.5925220095668786,5.7766,0.10402032916666037,,17854.76588496078,14814.769786186547,15596.272310683384
2621,7725,Na2U1O4,3,7,I4/mmm,139,32.0,70.0,5.138766994189967,2.0265999999999997,0.060765601428565574,,4682.175632951718,2495.4307716144185,2787.9155558441
2622,7739,Ba2Zn1F6,3,9,I4/mmm,139,24.0,57.0,5.230953202151589,4.7376,0.02674144000000034,,4124.630664824485,2141.9789744466543,2397.2543864658087
2623,7748,Na1Al1O2,3,4,R-3m,166,93.0,133.0,3.4852243958220357,4.7338000000000005,0.06505914999999796,,8586.67438922143,5165.66337534878,5712.998119526683
2624,7752,Sr3Sb1N1,3,5,Pm-3m,221,38.0,47.0,4.664479903254391,0.2574000000000001,0,,4575.551052329722,2854.2380087701067,3144.8815682457425
2625,7753,Mg1Pd3,2,4,Pm-3m,221,38.0,140.0,9.07719461820766,0.0,0.010150027499999936,,4582.971296216786,2046.0487389046568,2308.401768667171
2626,7754,Si2Ru1,2,3,P4/mmm,123,92.0,168.0,5.962762853430021,0.0,0.1274355441666657,,6981.535251818876,3927.9879339667714,4370.36886259752
2627,7755,Se1,1,1,Pm-3m,221,31.0,32.0,5.787153131058466,0.0,0.18123538765625025,,3559.4887592649625,2314.4529675799695,2538.054868263839
2628,7760,Al1Sn1,2,2,P-6m2,187,23.0,47.0,4.79327051602509,0.0,0.19845188000000036,,4025.130145326377,2190.5236586092137,2443.5704358401617
